id,srouce,name,brand,img-src,latest-price,retail-price,sale
sku.211208845,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-x360-13-ay1056au-601q8pa-amd-ryzen-7-5800u-den--s211208845,Laptop AI HP Envy X360 13-ay1056AU (601Q8PA) (Ryzen 7 5800U/RAM 8GB/Onboard/256GB SSD/Windows 11),HP,https://lh3.googleusercontent.com/KBpk2tS-srulMuR9OJ-seN-xWICO_VsaYrLCEoeX0uO3Izg1D_RWFL7EQ4Y3MrzCbzmt_mYVdNgj-jpZcWLhEYJRrqE-ooI=w500-rw,30.290.000,0,0
sku.220101400,https://phongvu.vn/may-tinh-xach-tay-laptop-envy-x360-13-bd0531tu-4y1d1pa-i5-1135g7-vang--s220101400,Laptop HP Envy x360 13-bd0531TU (4Y1D1PA) (i5-1135G7/ RAM 8GB/ Onboard/ 256GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/VIAMVQ_DG6HoNyfeGjP11SjmDwlEHMUu5eF-bsnet3QT9hjRsFASJI_AthfO6n5L1_EZioTu3fvcAOc61RjA_PQUBDXQsCs=w500-rw,24.990.000,0,0
sku.220101402,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-14-dv0516tu-46l88pa-i3-1125g4-vang--s220101402,Laptop HP Pavilion 14-dv0516TU (46L88PA) (i3-1125G4) (Vàng),HP,https://lh3.googleusercontent.com/5Je50OOQnkUdcK5OPtT8wFqNA0rg9NunmwTkE0Xg6lOpOToNVlM4060PQO4A2eVGeMZd_tXet9jJnZSVdK9glZmGvvb4bUk=w500-rw,14.590.000,0,0
sku.220101404,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-14-dv1031tu-5z9u0pa-i5-1155g7-bac--s220101404,Laptop HP Pavilion 14-dv1031TU (5Z9U0PA) (i5-1155G7) (Bạc),HP,https://lh3.googleusercontent.com/HplS5ywUdOstSVGBixS2cLCJyjQGv280EEazBS6yret-qgiq4P2K4aqaSaltWOmdm0lMlpq6i7h9WE3hW40k-yobk4qEscb0=w500-rw,18.990.000,0,0
sku.220201085,https://phongvu.vn/laptop-hp-probook-450-g8-614k3pa-i5-1135g7-bac--s220201085,Laptop HP ProBook 450 G8 (614K3PA) (i5-1135G7) (Bạc),HP,https://lh3.googleusercontent.com/0Yi0CSjAo4qkMvYfr3uo5NWPLFMH63oFygdsSTJoSFiOoEiaDa1vXPsiFjN7jNKIZFug4BoZRaXONAYtZeUrtCiCOxRwiL36=w500-rw,20.990.000,0,0
sku.220300268,https://phongvu.vn/asus-rog-strix-g15-g513rc-hn038w--s220300268,Laptop Asus ROG Strix G15 G513RC-HN038W (AMD Ryzen 7 6800HS),ASUS,https://lh3.googleusercontent.com/2xGAJdeWCiOa_-w72qxM2Pv7FBbl4b77rHTvtk6Hs1F8sQZWR65hnqlVjak_G7JtTwzSsa5Z_shOzkksET73QNmf95zu7AU=w500-rw,26.990.000,0,0
sku.220303079,https://phongvu.vn/asus-tuf-gaming-fx506hc-hn144w--s220303079,Laptop ASUS TUF Gaming FX506HC-HN144W (i5-11400H/RAM 8GB/RTX 3050/512GB SSD/ Windows 11),ASUS,https://lh3.googleusercontent.com/TXWnbQh6IHEcU7OlnucpAqrP6H9EimPP5aky2A-WXEULZj0wFYUeKLNAv3w6QAufuWWOhGOlbQ_1eN6_4dabMjmEKLjouI1kcA=w500-rw,21.990.000,0,0
sku.220400253,https://phongvu.vn/laptop-hp-pavilion-aero-13-be0229au-bac--s220400253,Laptop HP Pavilion Aero 13-be0229AU (64U91PA) (AMD Ryzen 7 5800U) (Bạc),HP,https://lh3.googleusercontent.com/GBRzO9UjoZaCZXj-sTCBidRrm6paSS3PzEB2yJbNnoenuxADvkJM93QbI7naRVTNkwHVNY5rc-0GnxBVinO3q9uoFKsgg4E=w500-rw,23.590.000,25.490.000,7.454
sku.220401036,https://phongvu.vn/asus-tuf-gaming-fa507rr-hn835w--s220401036,Laptop gaming ASUS TUF Gaming FA507RR-HN835W (Ryzen 7 6800H/RAM 16GB/GeForce RTX 3070/512GB SSD/ Windows 11),ASUS,https://lh3.googleusercontent.com/5r31SjfGEqn13BUO6nMbvxWGFBBiqsMIeZy3IGn91w0YxDyHNhZzR3sRP4H05VMCfpSI-gMvZYC2CLkqNjKDUBkq4SaN12eD=w500-rw,41.090.000,42.990.000,4.42
sku.220401543,https://phongvu.vn/laptop-acer-predator-helios-300-ph315-55-76kg-nh-qgpsv-001den--s220401543,Laptop Acer Predator Helios 300 PH315-55-76KG (NH.QGPSV.001) (i7-12700H) (Đen),ACER,https://lh3.googleusercontent.com/r90gOAnanwd2FW3F_WbcpvJ2zfTSV78gFIgCoYh6PGluhGc7X8qdk9MO3Sj6LrR0zTtKv5PSahjQgv9jwhONLx5OnWblLbw=w500-rw,48.490.000,0,0
sku.220403213,https://phongvu.vn/laptop-hp-14s-fq1065au-4k0z5pa-bac--s220403213,Laptop HP 14s-fq1065AU (4K0Z5PA) (AMD Ryzen 5 5500U) (Bạc),HP,https://lh3.googleusercontent.com/usDRy2qG3WzCtgSe3mnqgceNtrnJveefsyLe-GhbFHB0QFRLrutx39OzZBUY1BO5T0z5cylG4acC7_7HS38tA8wKYU0f-5up=w500-rw,17.890.000,0,0
sku.220500198,https://phongvu.vn/laptop-hp-elite-dragonfly-g2-25w59av--s220500198,Laptop HP Elite Dragonfly G2 (25W59AV) (i7-1165G7) (Xanh),HP,https://lh3.googleusercontent.com/heECQijtVXKsaZY3XvwW7pVWO1Rer4p0S-s_LZgmik9iJPWF5k8V8hxBrieFWveDhOLkDk6ZGfZOnndHtO0xEkXfsaqrdHvj=w500-rw,49.990.000,0,0
sku.220610035,https://phongvu.vn/laptop-hp-pavilion-15-eg2055tu-6k785pa--s220610035,Laptop HP Pavilion 15-eg2055TU (6K785PA) (i7 1260P) (Vàng),HP,https://lh3.googleusercontent.com/CfqUvnaoJsZs-ihmbeirzsbS5ehIT_9zj0pI2nzSARo9BCoZ67RoEs-RrTYOkWLV0wHFYPTn06ac68x59HrRvVeYG-x-Trmq=w500-rw,21.990.000,22.990.000,4.35
sku.220700056,https://phongvu.vn/apple-macbook-pro-m2-13-8gb-256gb-ssd--p440571,MacBook Pro M2 2022 13 inch (8GB/256GB SSD),APPLE,https://lh3.googleusercontent.com/pQaxLSHUR0IisBpEm2uYGiud6V18Q3TR9snIXGD8gLlgKnqlj6On6y3PdM15cYERl6RM5QE3qmfTy4U2-CsLIvUOnBBNsQXxLQ=w500-rw,33.900.000,0,0
sku.220700058,https://phongvu.vn/apple-macbook-pro-13-m2-2022-8gb-512gb-ssd--p440573,MacBook Pro M2 2022 13 inch (8GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/n_t1lcd9DGjrpzuSIXbtmb1UnSLy__vIjfkHpa7r-1k-N4CHz3OOxwq5KOAFuifHU_GDSMsSUnXAL8gcmBxA_rV-J7-E0eCf=w500-rw,39.300.000,0,0
sku.220700060,https://phongvu.vn/asus-zenbook-14-ux3402z--s220700060,Laptop Asus Zenbook 14 OLED UX3402Z UX3402ZA-KM218W (14inch 90Hz/Intel Core i5-1240P/8GB/512GB SSD/Windows 11 Home/1.4kg),ASUS,https://lh3.googleusercontent.com/94N2mvfbQXGOkPJ1x04Y9WRMlgoalCE1sy_Z_yJWPw4m-5ejwhi5Ea24tSyRjtAW5DAm1gJJdC1EwUFu4RDLXfkQ9OlbAbRC=w500-rw,25.490.000,0,0
sku.220700852,https://phongvu.vn/laptop-hp-14s-dq5053tu-6r9m6pa--s220700852,Laptop HP 14s-dq5053TU (6R9M6PA) (i5-1235U) (Bạc),HP,https://lh3.googleusercontent.com/ULxei68e7T2n7nm7Vd65ddZaKBg-TsbT39Jmq3z_GL6dlh-FnUDpflRopdgejjHLFG8WyZR02pLXNc9xjlpLuIuuYlfMjWHi=w500-rw,17.690.000,0,0
sku.220700853,https://phongvu.vn/laptop-hp-14s-dq5052tu-6t6r2pa--s220700853,Laptop HP 14s-dq5052TU (6T6R2PA) ( i7-1260P) (Bạc),HP,https://lh3.googleusercontent.com/hhFOyxt8mKO4w0BS7tosGy3aiLKKbklf2yuPnZCttMcUomSXGMXLyYmqsTEWhr06y3-h51ftgUx98mRqgXRUJpygfEauRBaRkA=w500-rw,19.890.000,0,0
sku.220800061,https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-16gb-256gb-ssd--p443139,MacBook Pro M2 2022 13 inch (16GB/256GB SSD),APPLE,https://lh3.googleusercontent.com/b_EyVBN0giqMJhTPyInuFa1aVXTjD1Z46Z92rXjX0VQeqFJvHinOhXJSEdObi9jE2hmYrUQdOWLnX40q0xMh51Znl8ZKnwwfgA=w500-rw,41.449.000,0,0
sku.220800854,https://phongvu.vn/laptop-hp-elitebook-630-g9-6m146pa--s220800854,Laptop HP Elitebook 630 G9 (6M146PA) (i7-1255U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/k-m9n3SCXk-tZrHsoQb1h6S3xbegO3a9tnOdU0Xtbp6Fg7OU8p0_pm_gW9BlgnlRuskYnorhEYCiKeTeyroD6BXr52rzVlaQ=w500-rw,27.790.000,0,0
sku.220802205,https://phongvu.vn/laptop-hp-x360-830-g9-6z963pa--s220802205,Laptop HP X360 830 G9 (6Z963PA) (i7-1255U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11 Pro),HP,https://lh3.googleusercontent.com/LiC7njTWd6RF619_8AKvQ23As7W7D8tTSF4WaMf7muX7OWSJWW0UO7JcVr7Zu2ESS0rEWiWSt20TBEcOarTcb5dAnTSeXou6=w500-rw,40.990.000,0,0
sku.220802321,https://phongvu.vn/apple-macbook-pro-13-m2-16gb-512gb-ssd--p446136,MacBook Pro M2 2022 13 inch (16GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/6SttaHggG19HPC72f2T6WVZ_zroVrx_ITsBweaHyLfvkb3gvfsDRgGf2mbnvkQ59Vkg7_VpwKEUgu8VjydJs2XiyMpdm7FwQ=w500-rw,44.462.000,0,0
sku.220806187,https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-16gb-256gb-ssd--p447978,MacBook Air M2 2022 13 inch (16GB/256GB SSD),APPLE,https://lh3.googleusercontent.com/fCkc83gtWHCUI5kksk4BW8KjQmV7_1NhJXjGj16e9fhLgzh8tXQitewd6HFf9pBbrN-LgXydBz6LjTuSn-PUNJqdvy33OcI7SA=w500-rw,28.990.000,36.890.000,21.415
sku.220910425,https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-16gb-512gb-ssd--s220910425,MacBook Pro M2 2022 13 inch (16GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/prdzNIwXdsA9drlZiS7He7L_VHPhp__ZC6BObYz3z05eY2QcfVMQcb4e_QlyiwYSu1sRfKFr01o3_6HNCWG2WKTD-DG6UjTi=w500-rw,44.462.000,0,0
sku.220919450,https://phongvu.vn/laptop-hp-probook-450-g9-6m103pa-i7-1260p-bac--s220919450,Laptop HP ProBook 450 G9 (6M103PA) (i7-1260P) (Bạc),HP,https://lh3.googleusercontent.com/ULDruw9Uc12VJ4m8X1dQKW7XRaFZIZQaBZrhniBMYtJT2uYQ9H6wkwv0tt3QFmmBp-7bPelx2iHWR_GpSKXInzuwJPoKhM_G=w500-rw,25.490.000,25.690.000,0.779
sku.220919561,https://phongvu.vn/acer-nitro-an515-58-769j--s220919561,Laptop gaming Acer Nitro 5 Tiger AN515-58-769J ( i7-12700H/RAM 8GB/RTX 3050/512GB SSD/Windows 11),ACER,https://lh3.googleusercontent.com/O18PxDiCgTiHRbXY-DzH-i5Z6j9rXNB-oAWtt2uLrV0f3gWr9oFO---BEJJMpcu1l6RTCY3xRwS72i8juRvSzDRPAxYhPECA=w500-rw,21.990.000,31.790.000,30.827
sku.220920770,https://phongvu.vn/dell-inspiron-14-t7420-n4i5021w--s220920770,Laptop Dell Inspiron 14 T7420 N4I5021W (i5 -1235U) (Bạc),Dell,https://lh3.googleusercontent.com/rQm-DwYBIC6rViieiTpHiLft2wRjgp6i75ET9ilqIXafBO-YF23EYfgBkzaclriGpg4kOhv6jbceCR2XxBE_dK1rhQ9xaNTQ=w500-rw,23.190.000,24.890.000,6.83
sku.221001001,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-x360-1040-g8-6z981pa-bac--s221001001,Laptop HP EliteBook x360 1040 G8 (6Z981PA) (i5-1235U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11 Pro),HP,https://lh3.googleusercontent.com/OqAnxmxItw5uS4eSAVG9JM3Y073-mWHnjqTwT21170oWuq-HnbvX0OeWx7ay765961uuM0G2t2nO8pyeyRSs9JA_lK_ojl0=w500-rw,44.990.000,0,0
sku.221001002,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-x360-1040-g8-6z983pa-bac--s221001002,Laptop HP EliteBook x360 1040 G8 (6Z983PA) (i7-1255U/ RAM 16GB/ Onboard/ 1TB SSD/ Windows 11 Pro),HP,https://lh3.googleusercontent.com/oUS9LkhZOx6BHD-ckSV_EjRY_AnoDoE9p3T4zwgStFeps1GkBTpvQrat6fpPaeR5rIIqVW4jISPEEh2vkwztADKaYNUu30mN=w500-rw,50.990.000,0,0
sku.221100544,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-dragonfly-g3-6z980pa-i7-1255u-xanh--s221100544,Laptop HP EliteBook Dragonfly G3 (6Z980PA) (i7-1255U) (Xanh),HP,https://lh3.googleusercontent.com/UkGHCbXpSxfyuqFCP_smptGJ80kaxOEVH1piZWOSieTXjNNsBxjGPordaDFfbm1aaEDEJsw-vj7M-K2dA6h4kOIY-s2Vg4g=w500-rw,52.590.000,0,0
sku.221100546,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-x360-1040-g9-6z982pa-i7-1255u-bac--s221100546,Laptop HP EliteBook X360 1040 G9 (6Z982PA) (i7-1255U) (Bạc),HP,https://lh3.googleusercontent.com/oi9FROAfBc6PTBeMybrpkIs7KCKJ5V4nCdDUSwOjzZWCKK3kdHVv-7S4t2au-bDHItso7pgTOqzi9IwWBdNT7qHOP6X4yQ5UBQ=w500-rw,49.990.000,0,0
sku.221101325,https://phongvu.vn/hp-victus-16-e1107ax-7c140pa--s221101325,Laptop gaming HP Victus 16-e1107AX (7C140PA) (Ryzen 5 6600H/RAM 8GB/GeForce RTX 3050/512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/Uq9o0s5xVWQVHTGgUaGBE-UI0IdpJ1486Mclsccjj5uBwrNnlhAex3hkUeETbmjyyox2uiA-QKbhmxyEEnYyjFLE--MsjpA=w500-rw,23.490.000,25.490.000,7.846
sku.221101493,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-14s-dq5100tu-7c0q0pa-i5-1235u-bac--s221101493,Laptop HP 14s-DQ5100TU (7C0Q0PA) (i5-1235U) (Bạc),HP,https://lh3.googleusercontent.com/_Sy9MP8Gb6-RwPTzYGgTf7KwC1GcVyMh7lyJTjuqwbawx_B6v9t8QoOEnpEibZmO7_ulsW14dsfOOQvq_J2THUR1XgjSzFuw8A=w500-rw,17.690.000,0,0
sku.221101761,https://phongvu.vn/hp-15s-fq2712tu--s221101761,Laptop HP 15s-fq2712TU (7C0X2PA) (i3-1115G4) (Bạc),HP,https://lh3.googleusercontent.com/qlMKSTp-ZCeMwmjj-l4txX9CPALO11SmPND9bCBjcpiJJuKWk0ou2JQSmZar9ZvQSSKDDwIXIHjeumEXVLaDO3pqcXW70nmWUA=w500-rw,11.190.000,12.690.000,11.82
sku.221101772,https://phongvu.vn/hp-pavilion-14-dv2075tu--s221101772,Laptop HP Pavilion 14-dv2075TU (7C0W2PA) (i5-1235U) (Bạc),HP,https://lh3.googleusercontent.com/L8sYwrsDRbbla3maCytxkBKHBx6WzcUZ98ym-u9KTeryJGxYOyAIdlkU3wGf2tAPC-2ek6Z8FUMk3USjBgT6quu36Gb59kk=w500-rw,15.690.000,19.690.000,20.315
sku.221200059,https://phongvu.vn/hp-pavilion-x360-14-ek0133tu-7c0p7pa--s221200059,Laptop HP Pavilion X360 14-ek0133TU (7C0P7PA) (i5-1235U) (Vàng),HP,https://lh3.googleusercontent.com/Aglm14vb15LppYU1ZtMzhzTgeqShFI5ok3OUVkheeWTXZdw2OrAMRNR2yBUWv09MmU-a3__yp9nTgEJzxuXhS-8cs39aXI6x=w500-rw,21.190.000,23.190.000,8.624
sku.221200071,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-15-eg2084tu-7c0q6pa-i5-1240p-vang--s221200071,Laptop HP Pavilion 15-eg2084TU (7C0Q6PA) (i5-1240P) (Vàng),HP,https://lh3.googleusercontent.com/BXssLvpm31twqSGbk9At9eGiG-8GYQsUendkanDlI4l4mkK3VtVQDca5X9im2F0MukynH8RlUt3_FDhrz7V7iS6EpvoIOxs=w500-rw,18.790.000,0,0
sku.221200075,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-16-h0205tx-7c0t2pa-i9-12900h-bac--s221200075,Laptop HP Envy 16-h0205TX (7C0T2PA) (i9-12900H) (Bạc),HP,https://lh3.googleusercontent.com/tbKcqg0euNe7DQw8PWLGsSU2XNm-_wA6ahkW9Dpu0M7uoGVeIJ2-Ejea-thjEwyUxWPoVv0_7meTZAuXko3gYD7eREGb0dS9=w500-rw,65.390.000,0,0
sku.221200077,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-16-h0206tx-7c0t3pa-i9-12900h-bac--s221200077,Laptop HP Envy 16-h0206TX (7C0T3PA) ( i9-12900H) (Bạc),HP,https://lh3.googleusercontent.com/m1_DhAweDvxsogODrw6gy0oAXA-5HlbgvEqxRgUvsMaJ7n5o76UOdd9hZ6D9KkJD1iww6gVfMefQ1zqevQCL5_2J_Jl3O0xz4g=w500-rw,62.990.000,0,0
sku.221200153,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-830-g9-6z972pa-i5-1235u-bac--s221200153,Laptop HP EliteBook 830 G9 (6Z972PA) (i5-1235U) (Bạc),HP,https://lh3.googleusercontent.com/C0kzR3bXDHkkEnviim9Ir0byzB-2joz3MlTS-kixeflxlfCCO__VsSxHujS51_fb8Fr_f2_NUd9sOQNqoXCa9Jx_HBlPQQIn=w500-rw,31.990.000,0,0
sku.221200154,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-830-g9-6z973pa-i7-1255u-bac--s221200154,Laptop HP EliteBook 830 G9 (6Z973PA) (i7-1255U) (Bạc),HP,https://lh3.googleusercontent.com/j3crKxFVqgD2HNfpie04J7INRE-6F2D1vLNetlsw4kCt-vZXLweZqcY28o75MloO02LLm_kl8yBiSwFpszf7RXyB7zd893Ob=w500-rw,36.990.000,0,0
sku.221200155,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-840-g9-6z967pa-i7-1255u-bac--s221200155,Laptop HP EliteBook 840 G9 (6Z967PA) (i7-1255U) (Bạc),HP,https://lh3.googleusercontent.com/P5wfzk7vALUFk8HiYsjOOHCqCpuyfdH9jbSMGJpJCqSneQvMiSMogzi_Cxl3_4ucqESEF8v4OBZc25T8RVsAZdLgK4u4ameieQ=w500-rw,36.990.000,0,0
sku.221200157,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-245-g9-6l1n8pa-amd-ryzen-5-5625u-bac--s221200157,Laptop HP 245 G9 (6L1N8PA) (AMD Ryzen 5 5625U) (Bạc),HP,https://lh3.googleusercontent.com/FGByv0sKUZdUEOpw1TVEU1UTtQqvmDb00cADkZTlu_5w5jFpnFuPYuuo9Zq0ARf-j1N1xag2QkijPDS8P_fRNRV58dnWTP8=w500-rw,15.390.000,0,0
sku.221200158,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g8-617k7pa-i3-1115g4-bac--s221200158,Laptop HP 240 G8 (617K7PA) (i3-1115G4) (Bạc),HP,https://lh3.googleusercontent.com/hLREWpPFWGcswW89Vd4ULs3awQFC9LIiCyZkKh144G6gZOQT0kgCFGTOQKEGLpwGB6aihi9TRa20aWpYpN3oVpXa4LByweGs=w500-rw,12.090.000,0,0
sku.221200261,https://phongvu.vn/may-tinh-xach-tay-laptop-dell-inspiron-15-3520-3520-71003262-i7-1255u-den--s221200261,Laptop Dell Inspiron 15 3520 (3520-71003262) (i7-1255U) (Đen),Dell,https://lh3.googleusercontent.com/s1XJHvwlXioDALzsxRBaMs9AeHZhNobypv0TmCQ8D29mvkifyq3Ei4OzGQQfgtWp_IcZEkOoonBzn2T9tw_BHXAFtuEltORD=w500-rw,19.690.000,22.390.000,12.059
sku.221201225,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-x360-13-bf0114tu-7c0p0pa-i5-1230u-bac--s221201225,Laptop HP Envy x360 13-bf0114TU (7C0P0PA) (i5-1230U) (Bạc),HP,https://lh3.googleusercontent.com/q35Zjnl3Tl5VqHojVw8tPoxmsAT9N9XIaadh6YNxUFYTpQpjLaNY_yd14PRRDJqs4UkhAed9ySp_H0u9Kr81U13yXOM-2SRM=w500-rw,24.990.000,28.790.000,13.199
sku.221201226,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-x360-13-bf0092tu-76v59pa-i7-1250u-xanh--s221201226,Laptop HP Envy x360 13-bf0092TU (76V59PA) (i7-1250U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/mUW1JVVSYHvFY8feSgGzurgAIRj17fxOojgZraeg4aV0wXZkggj-N3D4yvf4Cj7JcyHOVh0prT9I_6S45v0JBYL3lCcBISI=w500-rw,30.390.000,32.590.000,6.751
sku.221201383,https://phongvu.vn/laptop-hp-victus-15-fa0108tx-7c0x0pa-i7-12700h-xanh--s221201383,Laptop gaming HP Victus 15-fa0108TX (7C0X0PA) (i7-12700H/RAM 16GB/GeForce RTX 3050Ti/512GB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/z9yGAHiXcDk4xf3Pav7h7yBA4Kyeuf_QimADLKXUi9EJRixgbYuUpnmdMxHJ4ersN4dIuBgz5t9yvuVIRDTLpQagz87oe7RkRw=w500-rw,30.490.000,32.990.000,7.578
sku.230100438,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g9-6l1x7pa-i3-1215u-bac--s230100438,Laptop HP 240 G9 (6L1X7PA) (i3-1215U) (Bạc),HP,https://lh3.googleusercontent.com/6AVuwkTfKFYMGTAgcIYawTGhDeEpAurdIj-XjtOdW_NiPWnCok-c8XHfgigbKmeW3nm1H2MDlKMWfz-e3C-KtXYFH-TBWi85=w500-rw,13.390.000,14.190.000,5.638
sku.230100465,https://phongvu.vn/laptop-hp-omen-16-n0085ax-7c144pa-amd-ryzen-9-6900hx-den--s230100465,Laptop gaming HP Omen 16-n0085AX (Ryzen 9 6900HX/RAM 32GB/RTX 3070Ti/1TB SSD/ Windows 11),HP,https://lh3.googleusercontent.com/FNBQuC21yVXO_x6X2Ayx5K4RwmBcBjiDVFxJntQ4yrDd521oGsjkhkHSyWp9u2xw6pwC0Xb_MP8HypLavN95cWBw3Xy7qcY9=w500-rw,58.990.000,62.890.000,6.201
sku.230201310,https://phongvu.vn/asus-rog-strix-scar-16-g634jz-n4029w-i9--s230201310,ASUS ROG Strix SCAR 16 G634JZ-N4029W (i9-13980HX/RAM 32GB/RTX 4080/1TB SSD/ Windows 11),ASUS,https://lh3.googleusercontent.com/r0vsHtXSI28DDMwGNsh-QIH4Ns7hWH9vpEfQU9TwtMOuyT9Qa1AvxPVdMXZ_zi-UDty1OlMmNJfFFUAKarGRg81IOAI6mIA=w500-rw,69.990.000,86.990.000,19.542
sku.230201952,https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-16-ph16-71-94n1-nh-qjssv-002-i9-13900hx-den--s230201952,Laptop ACER Predator Helios 16 PH16-71-94N1 (NH.QJSSV.002) (i9-13900HX/ RAM 32GB/ GeForce RTX™ 4080/ 2TB SSD/ Windows 11),ACER,https://lh3.googleusercontent.com/sLBdK9i3cX2LneFwIWeB-2aGqkDbBoT674Z4hBoWl-Iu7yZR4kwjT5IDfPLBDWakaxFC6ut02Qtmblx81RTjlcYDwMYNLp1y=w500-rw,117.790.000,0,0
sku.230201953,https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-18-ph18-71-94sj-nh-qkrsv-002-i9-13900hx-den--s230201953,Laptop Acer Predator Helios 18 PH18-71-94SJ (NH.QKRSV.002) (i9-13900HX) (Đen),ACER,https://lh3.googleusercontent.com/142S8_gBg2GfBG12i4k8hxOh89W9fYVDZ2Hj3froFu_cZfYp88KUc2lmkUAY4bazbKgH3E-bPjBGvsjLRGRbQXVWJok1y0w=w500-rw,119.990.000,0,0
sku.230300149,https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-flow-x16-gv601vv-nl016w-i9-13900h-den--s230300149,Laptop Asus ROG Flow X16 GV601VV-NL016W (i9-13900H) (Đen),ASUS,https://lh3.googleusercontent.com/Jbcbk3yjqqYViZHLeYhUDmb5rIs0Ka8qZaG7DAJcM2BEApxV887e7vGF5Ot1QmuMINBfZz1trqD1LIOm9aWzn1wmY2gD3gdRNQ=w500-rw,54.990.000,62.990.000,12.7
sku.230300153,https://phongvu.vn/laptop-msi-katana-15-b13vek-252vn-i7-13620h--s230300153,Laptop MSI Katana 15 B13VEK-252VN (i7-13620H/ RAM 8GB/ GeForce RTX™ 4050/ 512GB SSD/ Windows 11),MSI,https://lh3.googleusercontent.com/hVAYZbvQaxZ9WmggWFnTnzIPr4m39_xsWjsG2Ix9c6OlZ93mYqshyT6m6gSFZLSIFJ8GPEmG0cWOy5I2UqM97fgAtjtqezq7CA=w500-rw,27.990.000,0,0
sku.230301382,https://phongvu.vn/may-tinh-xach-tay-laptop-macbook-pro-16-mnw93sa-a-m2-16gb-ssd-1tb-space-grey--p505892,MacBook Pro 16 inch M2 Pro 2023 (16GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/4d0sUeIvoCG7VxQ3SD5rcdQ18vraUVykQ_a2hJcWnrlq5tnPrODqjzTpWc_WK6H6To4IKZEHcJv9ZRW5dTI9OwD3or_HpV0=w500-rw,70.390.000,0,0
sku.230301390,https://phongvu.vn/apple-macbook-pro-14-inch-m2-pro-16gb-512gb-ssd--p506571,MacBook Pro 14 inch M2 Pro 2023 (16GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/hzoAHkwBOP9u11wf432auZ72oz1Pe10EFG7t4qAgtVnhpt7R5_bgkMsKdC80RfCtro3HAlsPDqFMkklS3_w4q4pBo_BpZ5e-=w500-rw,52.990.000,0,0
sku.230302089,https://phongvu.vn/apple-macbook-pro-14-m2-pro-16gb-1tb-ssd--p506572,MacBook Pro 14 inch M2 Pro 2023 (16GB/1TB SSD),APPLE,https://lh3.googleusercontent.com/qeO0je2xRL4huNpOOGa8edHBktSZ2vtcfTnysy1iZH-A_D2zjtmvsQHFEHreVwu6q0xaZOBTysMXhc4s0eLjZXCdAAJCUOUG=w500-rw,65.090.000,0,0
sku.230302092,https://phongvu.vn/apple-macbook-pro-16-m2-pro-16gb-512gb-ssd--p506575,MacBook Pro 16 inch M2 Pro 2023 (16GB/512GB SSD),APPLE,https://lh3.googleusercontent.com/MZEI6B-0xpODqTQSmMUR7ZbkN0wsGKXx2ticGmPAZfTTNSCDqW-A3VxrCdF5H5MGiUaZEMsIXkNNv3-P5VeuTFo45ZP-R_P0=w500-rw,65.090.000,0,0
